4.111675126903553412e-01,5.076142131979695035e-03,9.898477157360406620e-02,1.345177664974619158e-01,2.538071065989847518e-03,3.477157360406091247e-01
2.012072434607646045e-03,4.084507042253521236e-01,1.307847082494969781e-01,2.253521126760563431e-01,4.024144869215292089e-03,2.293762575452716335e-01
5.044136191677175279e-02,5.926860025220680867e-02,3.833543505674653074e-01,1.349306431273644413e-01,1.261034047919293820e-03,3.707440100882724021e-01
6.069534472598703267e-02,4.773129051266941647e-02,5.715969357690041386e-02,5.922215674720093803e-01,1.767825574543311793e-03,2.404242781378903848e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.538461538461538547e-01,1.538461538461538547e-01,0.000000000000000000e+00,6.923076923076922906e-01
4.289156626506024361e-02,7.903614457831324713e-02,1.378313253012048156e-01,2.014457831325301151e-01,2.891566265060241045e-03,5.359036144578313010e-01
