3.750000000000000000e-01,1.360294117647058709e-01,8.308823529411764330e-02,9.632352941176471062e-02,9.558823529411764053e-02,2.139705882352941069e-01
1.806853582554517057e-01,2.564901349948078835e-01,8.515057113187954330e-02,1.173416407061266820e-01,9.034267912772585285e-02,2.699896157840083188e-01
2.008196721311475419e-01,1.864754098360655865e-01,1.372950819672131284e-01,1.639344262295081844e-01,9.426229508196720674e-02,2.172131147540983520e-01
2.315484804630969506e-01,1.591895803183791536e-01,6.657018813314037609e-02,2.575976845151953798e-01,7.380607814761215579e-02,2.112879884225759841e-01
2.214285714285714191e-01,1.553571428571428603e-01,9.821428571428571230e-02,1.053571428571428575e-01,2.410714285714285754e-01,1.785714285714285754e-01
2.089552238805970075e-01,1.727078891257995685e-01,8.884150675195451319e-02,9.310589907604832627e-02,7.818052594171996661e-02,3.582089552238805763e-01
