3.060921248142645101e-01,1.827637444279346102e-01,1.144130757800891490e-01,1.114413075780089218e-01,6.240713224368499290e-02,2.228826151560178437e-01
6.160382368560807231e-02,5.639936271906532683e-01,9.346787041954328357e-02,9.824747742963356456e-02,4.195432819968136079e-02,1.407328730748804990e-01
1.120815138282387213e-01,2.590975254730712996e-01,2.125181950509461293e-01,1.470160116448326060e-01,7.132459970887917999e-02,1.979621542940320222e-01
1.267217630853994526e-01,2.589531680440771422e-01,1.184573002754820970e-01,2.727272727272727071e-01,5.647382920110192994e-02,1.666666666666666574e-01
1.436781609195402210e-01,2.270114942528735635e-01,1.752873563218390884e-01,1.178160919540229834e-01,2.327586206896551657e-01,1.034482758620689641e-01
1.145833333333333287e-01,2.187500000000000000e-01,1.223958333333333287e-01,1.093750000000000000e-01,4.947916666666666435e-02,3.854166666666666852e-01
