8.409175854980377451e-01,5.316763221827695840e-02,6.526817417305176561e-02,2.751822089329097193e-02,1.312838721734255198e-02
4.638619201725997787e-02,7.402705169695460441e-01,6.032694382208945300e-02,9.555223632893536378e-02,5.746411086216911268e-02
2.077427221460143303e-01,2.112482853223593970e-01,7.163542142966011599e-03,3.433927754915409025e-01,2.304526748971193473e-01
2.329366658226932410e-02,8.434911563641624144e-02,7.910442362643324565e-02,8.003400007234058311e-01,1.291279343147538547e-02
1.242595644234623445e-02,6.253061951632297999e-02,6.573731795305749748e-02,1.670155435799225083e-02,8.426045517302810373e-01
