8.239456070142034960e-01,3.763317643048968986e-02,6.911952235718608895e-02,3.732759785859939006e-02,3.197409633952130043e-02
6.062488821109510845e-02,7.557212384798591698e-01,2.207536690295311063e-02,6.184868253833771326e-03,1.553936381522588450e-01
7.621812233514789481e-02,1.647850687833525563e-02,6.969778230672279973e-01,2.822396824971172558e-03,2.075031508943176728e-01
8.354610469621330526e-02,8.282204692402475241e-03,3.480558413678340630e-03,9.016424678937540182e-01,3.048664303951831127e-03
7.556610169491526086e-02,2.228610169491525295e-01,4.178711864406779442e-01,4.244067796610169127e-03,2.794576271186440808e-01
